178.212.195.36 - - [04/May/2019:09:39:04 +0300] "GET /wp-includes/js/zxcvbn-async.min.js?ver=1.0 HTTP/1.1" 200 324 "http://lilica.tk/wp-admin/install.php?language=ru_RU" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:39:04 +0300] "GET /wp-admin/js/password-strength-meter.min.js?ver=5.1.1 HTTP/1.1" 200 769 "http://lilica.tk/wp-admin/install.php?language=ru_RU" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:39:04 +0300] "GET /wp-includes/js/underscore.min.js?ver=1.8.3 HTTP/1.1" 200 16184 "http://lilica.tk/wp-admin/install.php?language=ru_RU" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:39:04 +0300] "GET /wp-includes/js/wp-util.min.js?ver=5.1.1 HTTP/1.1" 200 1046 "http://lilica.tk/wp-admin/install.php?language=ru_RU" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:39:04 +0300] "GET /wp-admin/js/user-profile.min.js?ver=5.1.1 HTTP/1.1" 200 6313 "http://lilica.tk/wp-admin/install.php?language=ru_RU" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:39:04 +0300] "GET /wp-includes/js/zxcvbn.min.js HTTP/1.1" 200 822202 "http://lilica.tk/wp-admin/install.php?language=ru_RU" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:40:25 +0300] "POST /wp-admin/install.php?step=2 HTTP/1.1" 200 7241 "http://lilica.tk/wp-admin/install.php?language=ru_RU" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:40:39 +0300] "GET /wp-admin/setup-config.php HTTP/1.1" 500 3044 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:40:54 +0300] "GET /2019/05/04/%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82-%D0%BC%D0%B8%D1%80/ HTTP/1.1" 200 19360 "http://lilica.tk/2019/05/04/%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82-%D0%BC%D0%B8%D1%80/" "WordPress/5.1.1; http://lilica.tk"
178.212.195.36 - - [04/May/2019:09:40:50 +0300] "POST /wp-admin/install.php?step=2 HTTP/1.1" 200 4037 "http://lilica.tk/wp-admin/install.php?step=2" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:22 +0300] "GET /wp-login.php HTTP/1.1" 200 3324 "http://lilica.tk/wp-admin/install.php?step=2" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:23 +0300] "GET /wp-admin/css/forms.min.css?ver=5.1.1 HTTP/1.1" 200 21890 "http://lilica.tk/wp-login.php" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:23 +0300] "GET /wp-admin/css/l10n.min.css?ver=5.1.1 HTTP/1.1" 200 2477 "http://lilica.tk/wp-login.php" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:23 +0300] "GET /wp-admin/css/login.min.css?ver=5.1.1 HTTP/1.1" 200 27813 "http://lilica.tk/wp-login.php" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:41:27 +0300] "POST /wp-login.php HTTP/1.1" 302 - "http://lilica.tk/wp-login.php" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
